Date,Confirmed,Deceased,Recovered
2021-01-15,186,2,256
2021-01-16,178,1,230
2021-01-17,183,1,228
2021-01-18,134,1,255
2021-01-19,122,1,250
2021-01-20,157,0,270
2021-01-21,143,1,224
2021-01-22,154,0,212
2021-01-23,130,1,205
2021-01-24,150,1,182
2021-01-25,130,1,140
2021-01-26,99,0,143
2021-01-27,138,0,108
2021-01-28,113,0,132
2021-01-29,70,0,157
2021-01-30,108,0,138
2021-01-31,114,0,141
2021-02-01,79,0,136
2021-02-02,60,0,138
2021-02-03,71,0,122
2021-02-04,87,1,112
2021-02-05,97,1,122
2021-02-06,82,1,109
2021-02-07,72,0,106
2021-02-08,72,1,83
2021-02-09,105,0,108
2021-02-10,92,0,81
2021-02-11,95,0,60
2021-02-12,58,0,71
2021-02-13,59,0,100
2021-02-14,73,0,103
2021-02-15,88,1,83
2021-02-16,60,1,63
2021-02-17,75,0,88
2021-02-18,63,1,100
2021-02-19,53,1,92
2021-02-20,65,0,73
2021-02-21,58,0,54
2021-02-22,69,0,59
2021-02-23,62,0,77
2021-02-24,68,0,90
2021-02-25,89,1,67
2021-02-26,94,0,63
2021-02-27,86,0,56
2021-02-28,87,1,52
2021-03-01,86,0,76
2021-03-02,74,1,56
2021-03-03,97,0,64
2021-03-04,81,0,71
2021-03-05,91,0,64
2021-03-06,54,0,88
2021-03-07,70,0,90
2021-03-08,59,0,88
2021-03-09,57,0,82
2021-03-10,69,0,72
2021-03-11,63,0,86
2021-03-12,64,1,91
2021-03-13,65,0,70
2021-03-14,71,0,91
2021-03-15,66,0,70
2021-03-16,65,0,66
2021-03-17,82,0,61
2021-03-18,84,0,66
2021-03-19,110,0,71
2021-03-20,120,0,72
2021-03-21,98,1,58
2021-03-22,146,0,82
2021-03-23,113,0,60
2021-03-24,170,0,71
2021-03-25,214,0,72
2021-03-26,234,0,73
2021-03-27,210,1,89
2021-03-28,290,0,120
2021-03-29,208,1,118
2021-03-30,218,0,121
2021-03-31,297,0,161
2021-04-01,394,0,121
2021-04-02,461,0,218
2021-04-03,452,0,205
2021-04-04,471,1,300
2021-04-05,573,0,215
2021-04-06,588,0,266
2021-04-07,791,1,246
2021-04-08,879,0,228
2021-04-09,1282,1,310
2021-04-10,1374,2,403
2021-04-11,1379,0,459
2021-04-12,1741,2,538
2021-04-13,1784,2,523
2021-04-14,2267,3,610
2021-04-15,2989,2,837
2021-04-16,3108,3,952
2021-04-17,3144,4,1303
2021-04-18,3664,2,1309
2021-04-19,4445,4,1503
2021-04-20,4761,5,1740
2021-04-21,4851,5,2009
2021-04-22,6164,7,2165
2021-04-23,6215,8,2452
2021-04-24,6647,8,3464
2021-04-25,6116,7,3464
2021-04-26,6599,9,4180
2021-04-27,6073,10,4089
2021-04-28,8386,10,4521
2021-04-29,6998,12,4679
2021-04-30,8681,14,5014
2021-05-01,10413,11,5634
2021-05-02,8015,14,6527
2021-05-03,8914,5,6488
2021-05-04,8216,15,6164
2021-05-05,9889,16,6176
2021-05-06,10521,17,6854
2021-05-07,12238,19,8401
2021-05-08,11807,21,7664
2021-05-09,10635,19,8541
2021-05-10,10031,17,9706
2021-05-11,9793,18,7564
2021-05-12,10982,17,8547
2021-05-13,10649,19,8665
2021-05-14,12390,22,9329
2021-05-15,11805,21,10781
2021-05-16,11732,19,12077
2021-05-17,10757,22,11821
2021-05-18,10321,22,10242
2021-05-19,11099,21,10036
2021-05-20,11498,25,9870
2021-05-21,12523,27,10881
2021-05-22,11108,26,10601
2021-05-23,12852,28,11627
2021-05-24,11059,32,11614
2021-05-25,10939,33,11769
2021-05-26,11623,35,10635
2021-05-27,6736,34,11551
2021-05-28,7216,33,11954
2021-05-29,7188,35,11513
2021-05-30,9541,33,11881
2021-05-31,8313,35,10405
2021-06-01,8735,37,11095
2021-06-02,8399,40,10594
2021-06-03,8839,42,10434
2021-06-04,7729,39,11347
2021-06-05,7395,40,7616
2021-06-06,7002,42,7358
2021-06-07,6118,41,8429
2021-06-08,5896,45,8836
2021-06-09,6019,43,8032
2021-06-10,6097,44,8299
2021-06-11,5235,43,8516
2021-06-12,4852,47,7578
2021-06-13,4469,45,7733
2021-06-14,4339,44,8182
2021-06-15,3405,42,6799
2021-06-16,3535,44,5579
2021-06-17,3631,39,6240
2021-06-18,3806,37,6252
2021-06-19,3427,42,5281
2021-06-20,3577,40,5082
2021-06-21,3031,43,4587
2021-06-22,2957,38,4159
2021-06-23,3456,46,4052
2021-06-24,3650,44,3486
2021-06-25,2912,40,3644
2021-06-26,3554,47,3682
2021-06-27,3408,39,3578
2021-06-28,3319,43,3385
2021-06-29,2640,40,3520
2021-06-30,3371,48,3233
2021-07-01,3087,45,3457
2021-07-02,3222,46,3265
2021-07-03,2917,45,3158
2021-07-04,2870,42,3358
2021-07-05,2803,52,3326
2021-07-06,2487,51,3258
2021-07-07,2602,59,2920
2021-07-08,2542,57,2896
2021-07-09,2806,61,3341
2021-07-10,2334,58,3120
2021-07-11,2282,65,2824
2021-07-12,1993,63,2937
2021-07-13,1930,68,2641
2021-07-14,2074,65,2605
2021-07-15,2110,66,2563
2021-07-16,2070,64,2317
2021-07-17,2182,67,2400
2021-07-18,2215,66,2492
2021-07-19,1648,58,2248
2021-07-20,2085,56,2341
2021-07-21,1927,69,1943
2021-07-22,1948,67,2210
2021-07-23,1917,69,2044
2021-07-24,1864,68,1865
2021-07-25,1833,67,2108
2021-07-26,1637,62,2204
2021-07-27,1629,60,1969
2021-07-28,1703,69,1699
2021-07-29,1615,65,2039
2021-07-30,1558,66,1841
2021-07-31,1578,68,1899
2021-08-01,1437,64,1773
2021-08-02,1032,67,1785
2021-08-03,1129,69,1702
2021-08-04,1315,66,1630
2021-08-05,1342,68,1652
2021-08-06,1208,66,1558
2021-08-07,1096,64,1525
2021-08-08,1243,69,1463
2021-08-09,886,66,1475
2021-08-10,1041,64,1319
2021-08-11,1078,65,869
2021-08-12,1107,67,1177
2021-08-13,1193,60,1243
2021-08-14,1132,66,1198
2021-08-15,1058,64,1043
2021-08-16,868,66,1167
2021-08-17,720,68,1064
2021-08-18,993,65,845
2021-08-19,1041,68,1003
2021-08-20,986,69,926
2021-08-21,911,66,979
2021-08-22,853,69,1078
2021-08-23,761,68,1032
2021-08-24,625,67,1035
2021-08-25,887,69,721
2021-08-26,849,66,764
2021-08-27,816,69,986
2021-08-28,779,68,956
2021-08-29,849,69,834
2021-08-30,609,67,843
2021-08-31,638,68,762
2021-09-01,719,53,666
2021-09-02,754,6,738
2021-09-03,849,7,835
2021-09-04,681,5,826
2021-09-05,805,7,763
2021-09-06,609,8,727
2021-09-07,638,7,801
2021-09-08,762,8,574
2021-09-09,771,8,694
2021-09-10,745,6,689
2021-09-11,630,8,706
2021-09-12,649,6,874
2021-09-13,471,6,682
2021-09-14,428,4,793
2021-09-15,457,6,561
2021-09-16,580,4,681
2021-09-17,628,4,719
2021-09-18,695,6,756
2021-09-19,623,7,746
2021-09-20,510,6,600
2021-09-21,462,5,560
2021-09-22,734,4,445
2021-09-23,644,7,417
2021-09-24,539,6,494
2021-09-25,602,7,601
2021-09-26,585,5,646
2021-09-27,444,5,653
2021-09-28,545,7,634
2021-09-29,565,5,467
2021-09-30,602,6,559
2021-10-01,477,4,691
2021-10-02,478,7,579
2021-10-03,528,5,606
2021-10-04,407,6,590
2021-10-05,453,3,557
2021-10-06,593,4,429
2021-10-07,582,7,522
2021-10-08,524,4,598
2021-10-09,526,4,597
2021-10-10,652,7,438
2021-10-11,448,6,469
2021-10-12,529,6,546
2021-10-13,615,7,404
2021-10-14,521,6,477
2021-10-15,467,5,535
2021-10-16,358,3,562
2021-10-17,443,3,508
2021-10-18,340,5,530
2021-10-19,556,4,618
2021-10-20,559,2,451
2021-10-21,524,2,573
2021-10-22,467,3,603
2021-10-23,441,4,482
2021-10-24,447,4,410
2021-10-25,425,3,360
2021-10-26,433,4,497
2021-10-27,549,2,334
2021-10-28,412,4,546
2021-10-29,365,3,553
2021-10-30,374,4,490
2021-10-31,488,4,450
