Date,Confirmed,Deceased,Recovered
2020-06-13,77,2,45
2020-06-14,77,2,29
2020-06-15,127,4,87
2020-06-16,104,1,18
2020-06-17,126,6,77
2020-06-18,118,5,32
2020-06-19,217,9,66
2020-06-20,120,6,42
2020-06-21,122,1,22
2020-06-22,161,2,125
2020-06-23,162,4,222
2020-06-24,230,8,52
2020-06-25,142,7,93
2020-06-26,188,2,9
2020-06-27,99,6,119
2020-06-28,160,5,206
2020-06-29,202,5,238
2020-06-30,150,6,103
2020-07-01,100,5,122
2020-07-02,116,3,155
2020-07-03,153,5,122
2020-07-04,172,5,40
2020-07-05,174,2,102
2020-07-06,208,5,86
2020-07-07,258,6,60
2020-07-08,158,3,274
2020-07-09,233,5,117
2020-07-10,217,4,72
2020-07-11,230,8,23
2020-07-12,234,4,352
2020-07-13,357,5,194
2020-07-14,333,9,77
2020-07-15,288,8,204
2020-07-16,295,9,410
2020-07-17,348,9,96
2020-07-18,350,7,81
2020-07-19,308,8,81
2020-07-20,410,8,583
2020-07-21,379,1,271
2020-07-22,412,6,252
2020-07-23,438,8,100
2020-07-24,477,5,355
2020-07-25,468,9,201
2020-07-26,534,15,513
2020-07-27,551,12,254
2020-07-28,609,18,688
2020-07-29,568,25,461
2020-07-30,510,9,296
2020-07-31,663,16,225
2020-08-01,944,19,341
2020-08-02,790,18,391
2020-08-03,674,19,416
2020-08-04,488,20,609
2020-08-05,841,29,452
2020-08-06,1035,26,716
2020-08-07,1039,22,381
2020-08-08,998,23,820
2020-08-09,975,24,459
2020-08-10,986,18,416
2020-08-11,1000,32,1055
2020-08-12,1020,39,422
2020-08-13,1027,31,627
2020-08-14,1077,25,489
2020-08-15,1028,40,535
2020-08-16,1165,41,568
2020-08-17,1489,50,749
2020-08-18,1705,36,1582
2020-08-19,1683,22,941
2020-08-20,1741,37,334
2020-08-21,1503,34,856
2020-08-22,1316,45,409
2020-08-23,1136,50,2226
2020-08-24,1505,43,1829
2020-08-25,1293,49,788
2020-08-26,1513,41,1086
2020-08-27,1746,37,741
2020-08-28,1542,51,2036
2020-08-29,1470,41,1083
2020-08-30,1678,56,1656
2020-08-31,1466,49,1280
2020-09-01,1516,59,1120
2020-09-02,1481,106,1595
2020-09-03,1526,72,1529
2020-09-04,1498,49,1272
2020-09-05,1514,69,1306
2020-09-06,1946,54,1606
2020-09-07,2110,61,1565
2020-09-08,1964,67,2307
2020-09-09,2137,71,1231
2020-09-10,2459,88,1348
2020-09-11,2473,63,1402
2020-09-12,2441,76,2077
2020-09-13,2622,68,2151
2020-09-14,2421,67,1448
2020-09-15,2382,91,1830
2020-09-16,2702,78,2756
2020-09-17,2848,54,2248
2020-09-18,2774,60,2640
2020-09-19,2723,51,1915
2020-09-20,2160,56,2225
2020-09-21,2241,47,2811
2020-09-22,1411,66,1718
2020-09-23,2123,64,2117
2020-09-24,1756,76,2231
2020-09-25,1876,68,2550
2020-09-26,1588,54,1988
2020-09-27,1422,50,2299
2020-09-28,1269,46,2033
2020-09-29,1085,75,1932
2020-09-30,1426,47,1389
2020-10-01,1265,45,2271
2020-10-02,1062,50,1840
2020-10-03,1106,61,1691
2020-10-04,838,41,1509
2020-10-05,1029,38,1671
2020-10-06,830,38,1707
2020-10-07,852,33,1230
2020-10-08,848,29,1615
2020-10-09,743,32,1333
2020-10-10,858,25,1234
2020-10-11,656,35,1098
2020-10-12,562,27,1552
2020-10-13,676,34,688
2020-10-14,549,31,970
2020-10-15,470,29,1111
2020-10-16,507,26,979
2020-10-17,417,19,760
2020-10-18,476,13,958
2020-10-19,473,17,884
2020-10-20,487,8,891
2020-10-21,498,23,562
2020-10-22,605,12,935
2020-10-23,464,23,580
2020-10-24,483,12,521
2020-10-25,415,10,465
2020-10-26,336,8,326
2020-10-27,346,13,463
2020-10-28,526,20,356
2020-10-29,464,10,427
2020-10-30,431,19,577
2020-10-31,500,16,328
2020-11-01,317,11,368
2020-11-02,396,13,395
2020-11-03,415,18,354
2020-11-04,527,14,268
2020-11-05,521,22,349
2020-11-06,647,14,372
2020-11-07,477,15,517
2020-11-08,487,8,396
2020-11-09,554,20,510
2020-11-10,486,20,362
2020-11-11,699,31,460
2020-11-12,685,23,469
2020-11-13,736,16,388
2020-11-14,0,0,0
2020-11-15,1053,30,1025
2020-11-16,424,22,570
2020-11-17,515,30,265
2020-11-18,798,31,651
2020-11-19,782,15,510
2020-11-20,818,16,492
2020-11-21,672,23,592
2020-11-22,679,19,497
2020-11-23,711,17,731
2020-11-24,608,22,439
2020-11-25,770,31,444
2020-11-26,843,26,467
2020-11-27,808,27,541
2020-11-28,719,28,576
2020-11-29,733,15,664
2020-11-30,553,27,572
2020-12-01,618,14,812
2020-12-02,599,21,518
2020-12-03,756,20,706
2020-12-04,724,20,643
2020-12-05,636,23,671
2020-12-06,802,10,623
2020-12-07,613,19,886
2020-12-08,492,30,792
2020-12-09,597,16,530
2020-12-10,628,27,503
2020-12-11,543,29,651
2020-12-12,480,21,654
2020-12-13,621,20,616
2020-12-14,459,21,633
2020-12-15,394,19,754
2020-12-16,330,18,573
2020-12-17,448,15,629
2020-12-18,439,20,483
2020-12-19,435,19,560
2020-12-20,337,12,544
2020-12-21,336,11,535
2020-12-22,287,18,624
2020-12-23,480,13,582
2020-12-24,360,17,469
2020-12-25,316,9,412
2020-12-26,305,12,564
2020-12-27,279,18,483
2020-12-28,263,13,450
2020-12-29,210,10,377
2020-12-30,361,9,324
2020-12-31,283,10,453
2021-01-01,248,8,408
2021-01-02,242,15,315
2021-01-03,207,12,263
2021-01-04,222,24,490
2021-01-05,211,4,293
2021-01-06,258,8,235
2021-01-07,277,10,290
2021-01-08,299,15,252
2021-01-09,248,2,301
2021-01-10,299,6,312
2021-01-11,192,2,265
2021-01-12,254,9,315
2021-01-13,258,7,222
2021-01-14,213,10,253
2021-01-15,241,12,257
2021-01-16,175,14,322
2021-01-17,239,5,195
2021-01-18,124,5,278
2021-01-19,208,7,247
2021-01-20,199,4,202
2021-01-21,180,15,227
2021-01-22,206,8,217
2021-01-23,211,10,232
2021-01-24,197,2,232
2021-01-25,159,5,258
2021-01-26,129,11,164
2021-01-27,188,10,204
2021-01-28,200,9,192
2021-01-29,254,11,208
2021-01-30,224,8,146
2021-01-31,192,6,242
2021-02-01,194,1,220
2021-02-02,204,12,171
2021-02-03,187,0,179
2021-02-04,196,7,160
2021-02-05,199,-1,214
2021-02-06,183,6,166
2021-02-07,207,2,185
2021-02-08,192,11,245
2021-02-09,185,8,212
2021-02-10,229,14,180
2021-02-11,306,7,187
2021-02-12,246,8,162
2021-02-13,260,4,221
2021-02-14,234,3,204
2021-02-15,222,10,217
2021-02-16,247,5,198
2021-02-17,341,10,179
2021-02-18,268,10,169
2021-02-19,383,8,214
2021-02-20,352,8,264
2021-02-21,348,6,206
2021-02-22,388,15,225
2021-02-23,414,10,276
2021-02-24,558,7,248
2021-02-25,563,13,278
2021-02-26,622,15,255
2021-02-27,593,11,368
2021-02-28,579,7,376
2021-03-01,633,18,394
2021-03-02,729,10,374
2021-03-03,772,12,365
2021-03-04,1071,15,385
2021-03-05,808,11,400
2021-03-06,1159,12,644
2021-03-07,1043,17,693
2021-03-08,1229,14,692
2021-03-09,1027,20,505
2021-03-10,1393,17,496
2021-03-11,1305,18,620
2021-03-12,1408,34,991
2021-03-13,1510,22,1024
2021-03-14,1492,20,838
2021-03-15,1818,27,1399
2021-03-16,1463,38,751
2021-03-17,2013,35,1274
2021-03-18,2369,32,1291
2021-03-19,2470,38,1339
2021-03-20,2578,38,1011
2021-03-21,2644,44,1331
2021-03-22,2299,58,1870
2021-03-23,2254,53,1426
2021-03-24,2613,39,1455
2021-03-25,2661,43,1735
2021-03-26,3122,59,1816
2021-03-27,2805,45,2141
2021-03-28,2870,69,2155
2021-03-29,2868,59,2583
2021-03-30,2188,64,2536
2021-03-31,2944,55,2788
2021-04-01,3161,58,2291
2021-04-02,2873,57,2002
2021-04-03,2686,49,2781
2021-04-04,3006,51,2955
2021-04-05,2692,72,2515
2021-04-06,2905,61,2350
2021-04-07,2963,62,2959
2021-04-08,3070,56,2480
2021-04-09,3404,56,2518
2021-04-10,3239,58,2385
2021-04-11,3039,59,3121
2021-04-12,3451,52,3407
2021-04-13,2980,50,2612
2021-04-14,3302,63,3173
2021-04-15,4311,50,2478
2021-04-16,3891,50,3129
2021-04-17,4431,62,2615
2021-04-18,4900,68,3141
2021-04-19,4622,83,3418
2021-04-20,4656,60,3198
2021-04-21,4953,69,2727
2021-04-22,5450,75,3657
2021-04-23,6728,75,3294
2021-04-24,5663,92,2949
2021-04-25,6980,76,5315
2021-04-26,6276,98,4438
2021-04-27,5916,100,3774
2021-04-28,6904,142,5272
2021-04-29,6724,137,5059
2021-04-30,6063,113,5106
2021-05-01,7017,138,4448
2021-05-02,7280,157,5244
2021-05-03,6772,155,6016
2021-05-04,7514,173,6115
2021-05-05,7953,180,6701
2021-05-06,8841,154,5126
2021-05-07,8297,165,4976
2021-05-08,9042,171,6647
2021-05-09,8436,191,5850
2021-05-10,8549,198,6894
2021-05-11,8594,214,7324
2021-05-12,8271,193,4971
2021-05-13,8410,186,8237
2021-05-14,8035,180,8446
2021-05-15,6771,216,8125
2021-05-16,6950,202,9059
2021-05-17,6881,191,8552
2021-05-18,7066,231,8174
2021-05-19,6302,208,7872
2021-05-20,5469,191,8736
2021-05-21,5253,172,8652
2021-05-22,5297,201,7363
2021-05-23,5021,192,8527
2021-05-24,4481,187,6803
2021-05-25,4756,174,6451
2021-05-26,4004,185,6397
2021-05-27,3854,177,5995
2021-05-28,3706,176,6797
2021-05-29,3036,125,5698
2021-05-30,2584,127,5371
2021-05-31,2192,118,4904
2021-06-01,2149,99,5039
2021-06-02,2214,99,4426
2021-06-03,2144,92,4512
2021-06-04,2005,87,4314
2021-06-05,1878,82,3619
2021-06-06,1563,67,3790
2021-06-07,1269,84,3350
2021-06-08,1252,59,2642
2021-06-09,1393,74,2521
2021-06-10,1311,74,2337
2021-06-11,1201,68,2071
2021-06-12,961,68,2135
2021-06-13,956,59,1980
2021-06-14,622,40,1650
2021-06-15,628,48,1691
2021-06-16,675,48,1383
2021-06-17,728,40,1255
2021-06-18,612,33,1229
2021-06-19,594,31,1315
2021-06-20,541,24,1173
2021-06-21,355,28,1271
2021-06-22,405,34,880
2021-06-23,509,35,801
2021-06-24,369,21,715
2021-06-25,338,12,768
2021-06-26,307,23,740
2021-06-27,297,12,641
2021-06-28,253,20,614
2021-06-29,215,22,485
2021-06-30,258,19,452
2021-07-01,290,20,443
2021-07-02,195,14,390
2021-07-03,171,17,368
2021-07-04,151,7,358
2021-07-05,134,12,328
2021-07-06,186,9,280
2021-07-07,234,10,275
2021-07-08,225,16,246
2021-07-09,152,11,259
2021-07-10,122,9,248
2021-07-11,129,9,211
2021-07-12,116,7,198
2021-07-13,107,6,168
2021-07-14,108,8,141
2021-07-15,98,5,147
2021-07-16,103,3,194
2021-07-17,118,9,194
2021-07-18,86,9,184
2021-07-19,53,4,142
2021-07-20,68,7,115
2021-07-21,66,2,94
2021-07-22,69,4,123
2021-07-23,68,6,105
2021-07-24,83,2,78
2021-07-25,53,8,117
2021-07-26,46,12,96
2021-07-27,42,3,93
2021-07-28,65,5,84
2021-07-29,58,4,60
2021-07-30,48,2,55
2021-07-31,51,1,60
2021-08-01,26,1,55
2021-08-02,32,0,63
2021-08-03,42,5,47
2021-08-04,62,0,52
2021-08-05,38,2,45
2021-08-06,61,11,41
2021-08-07,63,1,74
2021-08-08,54,3,56
2021-08-09,32,4,43
2021-08-10,59,2,38
2021-08-11,105,3,45
2021-08-12,80,9,55
2021-08-13,88,0,53
2021-08-14,50,6,40
2021-08-15,46,2,39
2021-08-16,30,2,48
2021-08-17,36,1,49
2021-08-18,52,0,50
2021-08-19,63,2,35
2021-08-20,57,4,86
2021-08-21,45,1,89
2021-08-22,41,0,46
2021-08-23,26,1,92
2021-08-24,50,2,46
2021-08-25,36,3,55
2021-08-26,42,4,32
2021-08-27,43,2,38
2021-08-28,51,2,54
2021-08-29,37,3,47
2021-08-30,25,4,54
2021-08-31,38,58,15
2021-09-01,37,3,28
2021-09-02,64,1,40
2021-09-03,30,2,30
2021-09-04,35,2,40
2021-09-05,33,0,36
2021-09-06,36,5,46
2021-09-07,28,3,31
2021-09-08,37,2,36
2021-09-09,26,2,23
2021-09-10,30,2,25
2021-09-11,39,0,43
2021-09-12,31,0,44
2021-09-13,32,4,25
2021-09-14,37,7,20
2021-09-15,41,0,35
2021-09-16,30,3,38
2021-09-17,26,0,31
2021-09-18,30,0,23
2021-09-19,28,1,26
2021-09-20,59,31,38
2021-09-21,36,2,37
2021-09-22,42,0,26
2021-09-23,21,2,39
2021-09-24,22,1,34
2021-09-25,24,1,28
2021-09-26,32,1,31
2021-09-27,38,1,35
2021-09-28,40,2,23
2021-09-29,22,4,27
2021-09-30,35,3,35
2021-10-01,27,2,33
2021-10-02,36,2,33
2021-10-03,24,0,18
2021-10-04,17,1,30
2021-10-05,13,4,20
2021-10-06,30,1,26
2021-10-07,23,0,28
2021-10-08,16,3,36
2021-10-09,28,0,33
2021-10-10,27,2,22
2021-10-11,18,0,23
2021-10-12,19,0,33
2021-10-13,25,1,16
2021-10-14,30,6,16
2021-10-15,24,2,25
2021-10-16,16,1,24
2021-10-17,27,3,16
2021-10-18,24,0,32
2021-10-19,22,5,20
2021-10-20,32,1,15
2021-10-21,22,1,27
2021-10-22,28,0,24
2021-10-23,26,0,25
2021-10-24,20,0,22
2021-10-25,29,2,19
2021-10-26,13,1,23
2021-10-27,38,2,16
2021-10-28,31,0,27
2021-10-29,29,1,25
2021-10-30,26,1,27
2021-10-31,26,1,25
