Date,Confirmed,Deceased,Recovered
2020-09-16,2694,19,1771
2020-09-17,2457,24,2753
2020-09-18,2488,23,2188
2020-09-19,2691,28,2272
2020-09-20,2305,29,2547
2020-09-21,1818,28,2187
2020-09-22,1795,29,2892
2020-09-23,1986,27,2571
2020-09-24,1698,22,2063
2020-09-25,2024,18,2863
2020-09-26,1689,18,2554
2020-09-27,1515,16,2163
2020-09-28,1630,24,2421
2020-09-29,1562,25,2403
2020-09-30,1625,26,2063
2020-10-01,1313,20,2161
2020-10-02,1476,23,1678
2020-10-03,1188,25,1542
2020-10-04,1302,20,2083
2020-10-05,1031,21,1255
2020-10-06,1206,18,1690
2020-10-07,1283,19,1555
2020-10-08,1284,20,1426
2020-10-09,1250,14,1273
2020-10-10,1158,10,1301
2020-10-11,1065,7,1162
2020-10-12,1066,13,1225
2020-10-13,1081,9,1154
2020-10-14,1205,13,1324
2020-10-15,1199,9,1013
2020-10-16,1227,11,1139
2020-10-17,1148,6,1318
2020-10-18,952,0,1175
2020-10-19,1201,8,1160
2020-10-20,940,12,925
2020-10-21,1193,14,1070
2020-10-22,1128,14,1292
2020-10-23,1270,17,1180
2020-10-24,1299,15,1218
2020-10-25,1240,7,1086
2020-10-26,1153,10,1284
2020-10-27,1248,13,937
2020-10-28,1518,8,948
2020-10-29,1594,8,1209
2020-10-30,1650,11,1179
2020-10-31,1743,12,1391
2020-11-01,1670,6,1221
2020-11-02,1566,15,1266
2020-11-03,1684,7,1258
2020-11-04,1952,19,1161
2020-11-05,2064,23,1507
2020-11-06,2267,21,1533
2020-11-07,2011,17,1638
2020-11-08,2380,15,1630
2020-11-09,2427,7,2151
2020-11-10,2546,16,1826
2020-11-11,2546,23,1829
2020-11-12,2788,21,2015
2020-11-13,2688,27,2115
2020-11-14,2118,5,1988
2020-11-15,1957,8,1930
2020-11-16,2153,19,2349
2020-11-17,2450,25,2614
2020-11-18,2562,30,2142
2020-11-19,2212,20,2156
2020-11-20,3104,25,2508
2020-11-21,2666,25,2466
2020-11-22,2279,25,2235
2020-11-23,2663,28,2567
2020-11-24,2329,33,1943
2020-11-25,2197,42,1972
2020-11-26,2122,25,2267
2020-11-27,2135,29,2484
2020-11-28,1967,30,2421
2020-11-29,1809,26,2794
2020-11-30,1604,27,2120
2020-12-01,1871,28,2461
2020-12-02,1607,32,2646
2020-12-03,1635,32,2760
2020-12-04,1602,19,2770
2020-12-05,1557,25,2551
2020-12-06,1498,24,1887
2020-12-07,1392,23,2140
2020-12-08,1391,13,1557
2020-12-09,1400,26,1588
2020-12-10,1250,26,1501
2020-12-11,1065,23,1812
2020-12-12,1008,11,1365
2020-12-13,990,7,1426
2020-12-14,993,16,1744
2020-12-15,822,18,1680
2020-12-16,807,14,1452
2020-12-17,714,17,1257
2020-12-18,749,21,1164
2020-12-19,590,13,1075
2020-12-20,577,5,763
2020-12-21,553,11,905
2020-12-22,534,10,662
2020-12-23,495,5,647
2020-12-24,519,7,759
2020-12-25,408,4,637
2020-12-26,392,7,600
2020-12-27,362,9,620
2020-12-28,351,8,571
2020-12-29,414,10,544
2020-12-30,382,7,476
2020-12-31,271,6,497
2021-01-01,286,6,533
2021-01-02,239,4,425
2021-01-03,218,2,450
2021-01-04,244,6,391
2021-01-05,259,4,300
2021-01-06,316,7,329
2021-01-07,274,6,377
2021-01-08,281,3,340
2021-01-09,279,6,211
2021-01-10,234,1,286
2021-01-11,244,6,201
2021-01-12,192,8,290
2021-01-13,225,2,250
2021-01-14,187,6,329
2021-01-15,161,7,236
2021-01-16,167,4,218
2021-01-17,178,2,211
2021-01-18,119,4,280
2021-01-19,153,4,241
2021-01-20,105,4,204
2021-01-21,133,3,185
2021-01-22,120,5,209
2021-01-23,136,4,158
2021-01-24,128,1,175
2021-01-25,118,4,247
2021-01-26,96,0,190
2021-01-27,87,0,117
2021-01-28,97,0,111
2021-01-29,107,1,154
2021-01-30,97,2,153
2021-01-31,92,1,110
2021-02-01,92,4,122
2021-02-02,78,1,103
2021-02-03,69,1,104
2021-02-04,73,2,128
2021-02-05,84,1,96
2021-02-06,71,0,112
2021-02-07,67,2,90
2021-02-08,76,0,89
2021-02-09,93,4,105
2021-02-10,77,0,107
2021-02-11,106,1,81
2021-02-12,104,1,114
2021-02-13,82,4,70
2021-02-14,77,0,70
2021-02-15,108,0,57
2021-02-16,86,1,169
2021-02-17,82,1,74
2021-02-18,83,1,94
2021-02-19,93,0,94
2021-02-20,111,0,108
2021-02-21,121,0,76
2021-02-22,106,0,93
2021-02-23,131,0,97
2021-02-24,130,1,82
2021-02-25,166,0,67
2021-02-26,148,1,98
2021-02-27,199,3,94
2021-02-28,174,1,103
2021-03-01,166,2,151
2021-03-02,175,2,113
2021-03-03,240,0,118
2021-03-04,294,0,149
2021-03-05,233,1,124
2021-03-06,323,3,145
2021-03-07,305,0,172
2021-03-08,231,2,177
2021-03-09,336,4,152
2021-03-10,359,2,180
2021-03-11,442,1,202
2021-03-12,385,4,253
2021-03-13,424,4,275
2021-03-14,440,1,296
2021-03-15,420,3,300
2021-03-16,523,2,249
2021-03-17,555,4,295
2021-03-18,633,6,410
2021-03-19,872,1,448
2021-03-20,821,3,368
2021-03-21,867,5,337
2021-03-22,865,3,519
2021-03-23,895,3,441
2021-03-24,981,6,379
2021-03-25,1053,7,562
2021-03-26,1322,8,748
2021-03-27,1383,7,761
2021-03-28,1392,9,673
2021-03-29,995,2,801
2021-03-30,980,4,851
2021-03-31,1106,8,809
2021-04-01,1609,9,964
2021-04-02,1861,10,1191
2021-04-03,1959,10,1184
2021-04-04,1904,7,1110
2021-04-05,2040,8,1501
2021-04-06,2099,9,1115
2021-04-07,2366,11,1198
2021-04-08,2872,11,969
2021-04-09,2994,11,1970
2021-04-10,2937,11,1615
2021-04-11,3440,16,1896
2021-04-12,3818,14,2298
2021-04-13,3845,16,2109
2021-04-14,5398,18,2166
2021-04-15,5858,18,2743
2021-04-16,6277,20,2958
2021-04-17,7717,32,2944
2021-04-18,7177,29,3489
2021-04-19,6842,33,3663
2021-04-20,7811,35,3367
2021-04-21,9623,45,3928
2021-04-22,9742,55,6512
2021-04-23,11854,60,6334
2021-04-24,10491,60,5104
2021-04-25,10985,64,6057
2021-04-26,11504,75,6211
2021-04-27,11931,84,7184
2021-04-28,12444,95,7618
2021-04-29,13947,97,9535
2021-04-30,13833,98,9348
2021-05-01,13588,125,8509
2021-05-02,13322,145,10423
2021-05-03,12885,140,13293
2021-05-04,15786,153,11525
2021-05-05,15416,181,10640
2021-05-06,14840,177,12246
2021-05-07,13867,162,13584
2021-05-08,14667,155,14366
2021-05-09,13548,151,12639
2021-05-10,12718,161,16192
2021-05-11,11637,144,15728
2021-05-12,12490,165,14264
2021-05-13,12286,163,16041
2021-05-14,10608,164,14577
2021-05-15,9676,144,12593
2021-05-16,9115,139,14856
2021-05-17,7488,114,14279
2021-05-18,7774,124,14897
2021-05-19,6818,153,11821
2021-05-20,6457,129,14734
2021-05-21,5643,112,13486
2021-05-22,5021,98,11327
2021-05-23,4400,97,9480
2021-05-24,3757,95,8359
2021-05-25,2817,128,6720
2021-05-26,3138,106,5476
2021-05-27,2322,98,5679
2021-05-28,2007,96,5025
2021-05-29,1868,97,3752
2021-05-30,1452,89,3370
2021-05-31,1246,82,3671
2021-06-01,1233,80,3453
2021-06-02,1171,78,2705
2021-06-03,980,71,2889
2021-06-04,895,73,2456
2021-06-05,723,59,1744
2021-06-06,654,48,1483
2021-06-07,640,39,1674
2021-06-08,635,38,1090
2021-06-09,528,40,940
2021-06-10,539,32,1221
2021-06-11,463,43,1036
2021-06-12,426,45,944
2021-06-13,339,43,821
2021-06-14,268,40,812
2021-06-15,228,38,564
2021-06-16,249,39,334
2021-06-17,232,38,546
2021-06-18,209,36,460
2021-06-19,170,33,400
2021-06-20,201,30,357
2021-06-21,162,29,287
2021-06-22,146,20,263
2021-06-23,174,19,195
2021-06-24,102,19,253
2021-06-25,140,18,185
2021-06-26,121,17,227
2021-06-27,115,17,217
2021-06-28,96,16,172
2021-06-29,78,16,160
2021-06-30,87,14,131
2021-07-01,85,15,127
2021-07-02,76,15,148
2021-07-03,52,13,98
2021-07-04,51,12,87
2021-07-05,54,10,117
2021-07-06,73,10,94
2021-07-07,63,9,70
2021-07-08,55,10,77
2021-07-09,57,9,89
2021-07-10,38,8,50
2021-07-11,36,8,62
2021-07-12,28,6,59
2021-07-13,36,7,59
2021-07-14,40,8,50
2021-07-15,34,7,43
2021-07-16,46,8,40
2021-07-17,41,7,47
2021-07-18,35,6,35
2021-07-19,30,6,56
2021-07-20,36,3,34
2021-07-21,35,3,27
2021-07-22,25,2,47
2021-07-23,39,3,38
2021-07-24,13,1,35
2021-07-25,22,2,45
2021-07-26,31,3,32
2021-07-27,26,2,34
2021-07-28,32,3,28
2021-07-29,30,3,17
2021-07-30,26,3,23
2021-07-31,29,2,27
2021-08-01,29,3,23
2021-08-02,14,1,25
2021-08-03,26,2,19
2021-08-04,27,3,20
2021-08-05,18,2,25
2021-08-06,15,1,27
2021-08-07,18,1,22
2021-08-08,19,1,24
2021-08-09,12,1,18
2021-08-10,23,2,21
2021-08-11,16,1,17
2021-08-12,16,1,13
2021-08-13,26,2,32
2021-08-14,14,1,23
2021-08-15,22,1,11
2021-08-16,22,2,18
2021-08-17,15,1,20
2021-08-18,21,1,14
2021-08-19,25,2,18
2021-08-20,21,1,16
2021-08-21,19,1,18
2021-08-22,16,1,14
2021-08-23,15,1,22
2021-08-24,18,1,21
2021-08-25,15,1,18
2021-08-26,16,1,15
2021-08-27,21,1,16
2021-08-28,13,1,19
2021-08-29,11,1,21
2021-08-30,10,1,16
2021-08-31,20,2,23
2021-09-01,20,0,14
2021-09-02,16,2,7
2021-09-03,12,2,12
2021-09-04,9,2,13
2021-09-05,14,0,22
2021-09-06,16,2,28
2021-09-07,11,1,5
2021-09-08,17,0,32
2021-09-09,13,0,36
2021-09-10,12,0,39
2021-09-11,14,0,40
2021-09-12,5,0,44
2021-09-13,14,121,34
2021-09-14,17,0,20
2021-09-15,12,1,24
2021-09-16,9,0,17
2021-09-17,8,0,12
2021-09-18,6,0,6
2021-09-19,22,0,11
2021-09-20,13,0,7
2021-09-21,8,0,20
2021-09-22,16,1,11
2021-09-23,14,0,10
2021-09-24,12,0,12
2021-09-25,9,1,12
2021-09-26,13,0,10
2021-09-27,7,0,13
2021-09-28,22,64,10
2021-09-29,16,0,15
2021-09-30,9,0,15
2021-10-01,18,0,12
2021-10-02,14,0,8
2021-10-03,11,0,9
2021-10-04,9,0,15
2021-10-05,14,1,10
2021-10-06,11,0,21
2021-10-07,12,0,12
2021-10-08,14,0,8
2021-10-09,9,0,7
2021-10-10,9,0,17
2021-10-11,7,0,15
2021-10-12,9,0,11
2021-10-13,10,0,10
2021-10-14,16,174,-12
2021-10-15,14,0,15
2021-10-16,12,0,14
2021-10-17,15,0,6
2021-10-18,16,0,13
2021-10-19,9,0,9
2021-10-20,15,0,8
2021-10-21,9,0,11
2021-10-22,8,0,17
2021-10-23,8,0,15
2021-10-24,16,0,4
2021-10-25,17,0,18
2021-10-26,15,0,13
2021-10-27,15,0,10
2021-10-28,13,0,13
2021-10-29,12,0,12
2021-10-30,12,0,11
2021-10-31,11,0,10
