Date,Confirmed,Deceased,Recovered
2021-02-01,1,0,4
2021-02-02,5,2,2
2021-02-03,2,0,1
2021-02-04,5,0,9
2021-02-05,2,0,7
2021-02-06,3,0,5
2021-02-07,2,0,7
2021-02-08,0,0,3
2021-02-09,0,0,4
2021-02-10,1,0,3
2021-02-11,2,0,0
2021-02-12,3,0,4
2021-02-13,0,0,2
2021-02-14,2,0,5
2021-02-15,0,0,2
2021-02-16,3,0,1
2021-02-17,0,0,1
2021-02-18,5,0,1
2021-02-19,1,0,5
2021-02-20,1,0,2
2021-02-21,4,0,5
2021-02-22,0,0,3
2021-02-23,0,0,2
2021-02-24,0,0,0
2021-02-25,1,0,5
2021-02-26,2,0,0
2021-02-27,2,0,3
2021-02-28,8,0,6
2021-03-01,0,0,1
2021-03-02,2,0,10
2021-03-03,3,0,11
2021-03-04,4,0,1
2021-03-05,3,0,0
2021-03-06,10,0,1
2021-03-07,7,0,1
2021-03-08,0,0,0
2021-03-09,1,0,1
2021-03-10,3,0,4
2021-03-11,1,0,0
2021-03-12,4,0,0
2021-03-13,1,0,8
2021-03-14,0,0,1
2021-03-15,0,0,5
2021-03-16,7,0,4
2021-03-17,3,0,1
2021-03-18,2,0,0
2021-03-19,3,0,2
2021-03-20,5,0,1
2021-03-21,2,0,1
2021-03-22,0,0,5
2021-03-23,2,0,9
2021-03-24,2,0,1
2021-03-25,2,0,5
2021-03-26,3,0,2
2021-03-27,11,0,2
2021-03-28,1,0,7
2021-03-29,0,0,1
2021-03-30,6,0,1
2021-03-31,2,0,3
2021-04-01,6,0,6
2021-04-02,4,0,3
2021-04-03,6,0,2
2021-04-04,6,0,3
2021-04-05,6,1,0
2021-04-06,23,0,7
2021-04-07,31,0,1
2021-04-08,6,0,2
2021-04-09,6,0,0
2021-04-10,22,0,2
2021-04-11,54,0,1
2021-04-12,5,0,2
2021-04-13,25,0,5
2021-04-14,21,0,0
2021-04-15,41,0,5
2021-04-16,22,0,10
2021-04-17,72,0,4
2021-04-18,105,0,5
2021-04-19,9,0,3
2021-04-20,91,0,4
2021-04-21,50,0,2
2021-04-22,124,1,18
2021-04-23,67,0,14
2021-04-24,121,0,14
2021-04-25,148,1,4
2021-04-26,23,2,20
2021-04-27,97,2,40
2021-04-28,151,1,21
2021-04-29,170,3,22
2021-04-30,205,1,19
2021-05-01,259,1,41
2021-05-02,230,1,68
2021-05-03,27,1,100
2021-05-04,230,1,22
2021-05-05,221,4,89
2021-05-06,264,3,50
2021-05-07,268,2,123
2021-05-08,200,5,65
2021-05-09,227,2,116
2021-05-10,46,2,139
2021-05-11,241,8,34
2021-05-12,227,6,93
2021-05-13,231,9,142
2021-05-14,232,6,169
2021-05-15,215,5,201
2021-05-16,340,2,252
2021-05-17,70,5,224
2021-05-18,209,2,94
2021-05-19,266,2,222
2021-05-20,249,3,216
2021-05-21,317,3,261
2021-05-22,287,1,267
2021-05-23,324,3,198
2021-05-24,101,8,224
2021-05-25,278,5,87
2021-05-26,295,2,242
2021-05-27,408,1,224
2021-05-28,420,3,227
2021-05-29,273,4,231
2021-05-30,264,3,130
2021-05-31,146,3,83
2021-06-01,309,4,334
2021-06-02,250,3,136
2021-06-03,289,3,205
2021-06-04,353,3,262
2021-06-05,253,2,283
2021-06-06,340,5,247
2021-06-07,59,0,384
2021-06-08,255,2,214
2021-06-09,231,1,371
2021-06-10,287,3,113
2021-06-11,147,2,277
2021-06-12,167,0,292
2021-06-13,157,0,387
2021-06-14,36,0,281
2021-06-15,209,3,272
2021-06-16,147,1,420
2021-06-17,90,2,145
2021-06-18,162,3,166
2021-06-19,151,1,299
2021-06-20,87,2,139
2021-06-21,25,0,273
2021-06-22,137,3,152
2021-06-23,131,0,171
2021-06-24,92,2,198
2021-06-25,130,1,155
2021-06-26,130,2,213
2021-06-27,170,0,203
2021-06-28,71,3,178
2021-06-29,142,1,103
2021-06-30,220,2,260
2021-07-01,122,1,36
2021-07-02,111,0,156
2021-07-03,178,0,182
2021-07-04,176,0,133
2021-07-05,95,1,324
2021-07-06,177,0,151
2021-07-07,170,2,87
2021-07-08,222,1,51
2021-07-09,170,0,137
2021-07-10,198,1,129
2021-07-11,144,2,119
2021-07-12,90,2,130
2021-07-13,226,0,170
2021-07-14,169,0,170
2021-07-15,137,1,92
2021-07-16,151,1,152
2021-07-17,157,2,219
2021-07-18,155,3,98
2021-07-19,257,0,136
2021-07-20,147,1,111
2021-07-21,251,1,96
2021-07-22,294,2,189
2021-07-23,257,1,179
2021-07-24,225,1,171
2021-07-25,337,0,169
2021-07-26,179,1,222
2021-07-27,277,2,170
2021-07-28,240,0,198
2021-07-29,276,4,90
2021-07-30,179,5,169
2021-07-31,237,2,137
2021-08-01,206,1,151
2021-08-02,126,1,251
2021-08-03,245,2,165
2021-08-04,217,1,210
2021-08-05,184,2,215
2021-08-06,126,1,245
2021-08-07,94,3,251
2021-08-08,114,0,296
2021-08-09,48,0,225
2021-08-10,110,1,273
2021-08-11,157,3,178
2021-08-12,100,1,244
2021-08-13,150,0,202
2021-08-14,129,1,217
2021-08-15,152,0,213
2021-08-16,20,0,147
2021-08-17,104,2,188
2021-08-18,151,0,274
2021-08-19,94,1,146
2021-08-20,82,0,181
2021-08-21,87,0,163
2021-08-22,70,1,116
2021-08-23,26,2,99
2021-08-24,137,0,96
2021-08-25,47,0,180
2021-08-26,73,0,79
2021-08-27,42,1,108
2021-08-28,90,1,98
2021-08-29,80,0,190
2021-08-30,32,1,67
2021-08-31,37,0,129
2021-09-01,76,0,130
2021-09-02,71,1,54
2021-09-03,45,2,109
2021-09-04,93,0,99
2021-09-05,79,0,93
2021-09-06,14,2,62
2021-09-07,74,1,127
2021-09-08,54,0,45
2021-09-09,60,0,63
2021-09-10,57,1,66
2021-09-11,64,0,47
2021-09-12,59,0,86
2021-09-13,26,0,52
2021-09-14,46,1,77
2021-09-15,42,1,67
2021-09-16,64,0,34
2021-09-17,37,0,56
2021-09-18,54,0,81
2021-09-19,62,0,76
2021-09-20,16,1,74
2021-09-21,43,0,70
2021-09-22,60,1,41
2021-09-23,62,1,57
2021-09-24,62,1,53
2021-09-25,28,2,60
2021-09-26,40,1,44
2021-09-27,25,1,34
2021-09-28,64,0,64
2021-09-29,57,0,58
2021-09-30,39,0,26
2021-10-01,31,0,24
2021-10-02,25,1,40
2021-10-03,18,0,127
2021-10-04,12,0,55
2021-10-05,24,0,53
2021-10-06,24,0,62
2021-10-07,18,0,34
2021-10-08,33,0,74
2021-10-09,18,0,65
2021-10-10,13,0,23
2021-10-11,10,0,42
2021-10-12,21,1,31
2021-10-13,18,1,16
2021-10-14,6,0,7
2021-10-15,17,1,51
2021-10-16,6,0,13
2021-10-17,4,0,12
2021-10-18,7,0,16
2021-10-19,27,1,10
2021-10-20,17,1,22
2021-10-21,19,0,9
2021-10-22,23,0,24
2021-10-23,26,1,13
2021-10-24,32,0,27
2021-10-25,4,0,23
2021-10-26,8,1,12
2021-10-27,13,0,8
2021-10-28,14,0,11
2021-10-29,9,0,11
2021-10-30,10,0,3
2021-10-31,21,1,8
