Date,Confirmed,Deceased,Recovered
2021-02-01,4,0,9
2021-02-02,5,0,6
2021-02-03,9,1,35
2021-02-04,13,0,11
2021-02-05,9,0,11
2021-02-06,7,0,11
2021-02-07,9,1,18
2021-02-08,4,0,18
2021-02-09,7,0,15
2021-02-10,11,0,39
2021-02-11,7,0,3
2021-02-12,11,0,8
2021-02-13,17,0,7
2021-02-14,13,0,4
2021-02-15,8,0,7
2021-02-16,9,0,2
2021-02-17,10,0,2
2021-02-18,2,0,10
2021-02-19,5,0,3
2021-02-20,3,0,4
2021-02-21,4,0,8
2021-02-22,3,0,34
2021-02-23,3,0,16
2021-02-24,7,0,2
2021-02-25,3,0,4
2021-02-26,7,0,10
2021-02-27,11,0,4
2021-02-28,2,0,13
2021-03-01,1,0,4
2021-03-02,8,0,5
2021-03-03,1,0,2
2021-03-04,0,0,0
2021-03-05,3,0,2
2021-03-06,2,0,4
2021-03-07,3,0,6
2021-03-08,5,0,4
2021-03-09,2,0,1
2021-03-10,7,0,2
2021-03-11,4,0,3
2021-03-12,1,0,7
2021-03-13,1,0,4
2021-03-14,2,0,3
2021-03-15,0,0,2
2021-03-16,2,0,2
2021-03-17,8,0,4
2021-03-18,2,0,2
2021-03-19,1,0,5
2021-03-20,6,0,2
2021-03-21,3,0,2
2021-03-22,4,0,0
2021-03-23,13,0,2
2021-03-24,10,1,0
2021-03-25,3,0,2
2021-03-26,6,0,3
2021-03-27,3,0,5
2021-03-28,9,0,4
2021-03-29,6,0,2
2021-03-30,2,0,2
2021-03-31,5,0,4
2021-04-01,1,0,7
2021-04-02,5,0,12
2021-04-03,9,0,6
2021-04-04,8,0,7
2021-04-05,5,0,9
2021-04-06,7,0,1
2021-04-07,12,0,0
2021-04-08,16,1,3
2021-04-09,12,0,8
2021-04-10,11,0,1
2021-04-11,10,1,3
2021-04-12,18,0,22
2021-04-13,26,0,11
2021-04-14,21,0,6
2021-04-15,18,0,10
2021-04-16,31,0,7
2021-04-17,39,0,14
2021-04-18,72,0,7
2021-04-19,54,1,12
2021-04-20,94,1,4
2021-04-21,92,2,22
2021-04-22,86,1,25
2021-04-23,104,0,27
2021-04-24,130,2,13
2021-04-25,140,2,38
2021-04-26,146,5,36
2021-04-27,175,3,50
2021-04-28,259,2,59
2021-04-29,314,5,314
2021-04-30,271,5,74
2021-05-01,319,5,79
2021-05-02,256,5,80
2021-05-03,362,7,107
2021-05-04,433,2,111
2021-05-05,397,10,121
2021-05-06,380,13,33
2021-05-07,600,2,83
2021-05-08,442,12,85
2021-05-09,579,15,135
2021-05-10,424,13,87
2021-05-11,592,20,195
2021-05-12,666,17,358
2021-05-13,560,10,253
2021-05-14,726,16,381
2021-05-15,730,10,403
2021-05-16,677,16,399
2021-05-17,330,14,455
2021-05-18,624,20,337
2021-05-19,582,23,347
2021-05-20,644,11,546
2021-05-21,656,15,1247
2021-05-22,757,13,652
2021-05-23,767,14,609
2021-05-24,538,17,611
2021-05-25,824,15,468
2021-05-26,847,10,379
2021-05-27,813,18,576
2021-05-28,732,13,579
2021-05-29,1007,15,564
2021-05-30,1032,17,563
2021-05-31,869,14,546
2021-06-01,798,18,629
2021-06-02,729,14,622
2021-06-03,621,10,783
2021-06-04,791,14,592
2021-06-05,717,9,740
2021-06-06,823,9,646
2021-06-07,598,15,783
2021-06-08,748,12,579
2021-06-09,775,7,602
2021-06-10,730,10,668
2021-06-11,687,19,1105
2021-06-12,554,15,751
2021-06-13,530,15,726
2021-06-14,459,16,499
2021-06-15,785,8,476
2021-06-16,752,10,408
2021-06-17,495,13,458
2021-06-18,603,12,447
2021-06-19,592,6,294
2021-06-20,527,8,444
2021-06-21,353,8,660
2021-06-22,575,10,649
2021-06-23,629,9,543
2021-06-24,549,11,655
2021-06-25,585,8,4083
2021-06-26,561,15,534
2021-06-27,669,16,509
2021-06-28,432,6,608
2021-06-29,780,11,488
2021-06-30,592,9,494
2021-07-01,508,12,578
2021-07-02,656,13,603
2021-07-03,689,13,520
2021-07-04,643,8,602
2021-07-05,432,8,609
2021-07-06,863,14,592
2021-07-07,760,11,446
2021-07-08,839,12,634
2021-07-09,852,10,959
2021-07-10,788,7,483
2021-07-11,911,14,570
2021-07-12,890,15,590
2021-07-13,796,22,588
2021-07-14,1104,17,583
2021-07-15,1039,14,677
2021-07-16,1128,10,643
2021-07-17,1171,15,742
2021-07-18,963,11,723
2021-07-19,774,16,741
2021-07-20,1127,17,736
2021-07-21,1327,15,1032
2021-07-22,928,12,868
2021-07-23,1284,15,1725
2021-07-24,1198,14,872
2021-07-25,1207,13,864
2021-07-26,989,9,1037
2021-07-27,1165,11,876
2021-07-28,1003,12,871
2021-07-29,1000,11,1016
2021-07-30,874,20,1014
2021-07-31,801,15,981
2021-08-01,832,10,957
2021-08-02,541,12,1120
2021-08-03,753,14,1063
2021-08-04,765,14,1226
2021-08-05,757,8,1078
2021-08-06,742,14,1047
2021-08-07,699,12,908
2021-08-08,736,10,921
2021-08-09,467,7,1405
2021-08-10,633,7,648
2021-08-11,606,10,723
2021-08-12,677,9,690
2021-08-13,522,8,678
2021-08-14,439,9,573
2021-08-15,602,10,573
2021-08-16,275,6,546
2021-08-17,403,6,946
2021-08-18,369,6,578
2021-08-19,526,4,520
2021-08-20,372,7,1570
2021-08-21,442,8,598
2021-08-22,285,4,426
2021-08-23,270,4,554
2021-08-24,386,4,478
2021-08-25,377,4,411
2021-08-26,380,4,352
2021-08-27,311,3,418
2021-08-28,275,5,332
2021-08-29,387,4,419
2021-08-30,223,2,269
2021-08-31,382,1,324
2021-09-01,270,2,277
2021-09-02,299,6,361
2021-09-03,272,2,323
2021-09-04,303,4,288
2021-09-05,322,2,338
2021-09-06,185,4,261
2021-09-07,282,0,294
2021-09-08,268,3,269
2021-09-09,263,1,208
2021-09-10,210,1,658
2021-09-11,292,2,212
2021-09-12,195,2,293
2021-09-13,136,1,265
2021-09-14,231,3,231
2021-09-15,236,2,227
2021-09-16,216,4,219
2021-09-17,208,5,545
2021-09-18,140,4,228
2021-09-19,234,1,224
2021-09-20,178,1,183
2021-09-21,197,3,203
2021-09-22,171,1,130
2021-09-23,194,2,136
2021-09-24,210,5,446
2021-09-25,229,0,174
2021-09-26,210,3,166
2021-09-27,116,1,129
2021-09-28,216,5,179
2021-09-29,210,2,144
2021-09-30,158,1,101
2021-10-01,159,3,187
2021-10-02,136,2,150
2021-10-03,167,2,119
2021-10-04,100,6,154
2021-10-05,157,3,632
2021-10-06,159,4,102
2021-10-07,116,1,140
2021-10-08,128,6,191
2021-10-09,147,0,114
2021-10-10,150,3,134
2021-10-11,105,0,127
2021-10-12,120,2,392
2021-10-13,135,2,107
2021-10-14,69,0,84
2021-10-15,113,4,109
2021-10-16,88,2,108
2021-10-17,104,2,102
2021-10-18,67,0,106
2021-10-19,95,4,116
2021-10-20,71,3,66
2021-10-21,81,1,94
2021-10-22,56,2,494
2021-10-23,122,0,67
2021-10-24,63,4,89
2021-10-25,41,2,84
2021-10-26,70,2,81
2021-10-27,70,2,97
2021-10-28,53,1,54
2021-10-29,83,1,53
2021-10-30,59,1,221
2021-10-31,63,1,62
