Date,Confirmed,Deceased,Recovered
2021-01-16,239,4,328
2021-01-17,211,4,383
2021-01-18,144,3,344
2021-01-19,189,1,595
2021-01-20,209,3,257
2021-01-21,168,4,315
2021-01-22,168,4,458
2021-01-23,149,4,203
2021-01-24,131,3,267
2021-01-25,82,4,222
2021-01-26,160,3,170
2021-01-27,86,4,710
2021-01-28,134,2,281
2021-01-29,121,3,278
2021-01-30,123,4,187
2021-01-31,116,2,162
2021-02-01,75,2,118
2021-02-02,118,4,173
2021-02-03,92,3,138
2021-02-04,64,2,109
2021-02-05,90,2,201
2021-02-06,88,1,84
2021-02-07,53,1,84
2021-02-08,56,1,129
2021-02-09,92,1,120
2021-02-10,64,2,60
2021-02-11,57,1,113
2021-02-12,78,1,86
2021-02-13,44,2,80
2021-02-14,51,1,78
2021-02-15,44,2,79
2021-02-16,56,1,78
2021-02-17,38,1,82
2021-02-18,63,2,68
2021-02-19,67,1,75
2021-02-20,57,2,57
2021-02-21,94,1,58
2021-02-22,84,1,59
2021-02-23,59,1,71
2021-02-24,54,1,92
2021-02-25,61,1,91
2021-02-26,46,1,92
2021-02-27,45,1,71
2021-02-28,25,0,30
2021-03-01,22,0,51
2021-03-02,41,0,42
2021-03-03,31,1,50
2021-03-04,40,1,40
2021-03-05,38,1,44
2021-03-06,22,1,28
2021-03-07,30,1,50
2021-03-08,21,1,43
2021-03-09,41,0,33
2021-03-10,44,1,38
2021-03-11,45,0,24
2021-03-12,28,1,27
2021-03-13,38,1,28
2021-03-14,50,1,44
2021-03-15,26,1,35
2021-03-16,49,1,29
2021-03-17,58,1,40
2021-03-18,107,1,64
2021-03-19,90,1,58
2021-03-20,88,1,51
2021-03-21,126,2,74
2021-03-22,90,2,50
2021-03-23,111,2,46
2021-03-24,170,2,65
2021-03-25,258,2,58
2021-03-26,211,2,133
2021-03-27,195,2,78
2021-03-28,351,1,119
2021-03-29,239,1,97
2021-03-30,74,1,105
2021-03-31,259,2,133
2021-04-01,488,2,158
2021-04-02,662,2,204
2021-04-03,836,2,255
2021-04-04,864,1,245
2021-04-05,935,3,349
2021-04-06,1080,2,267
2021-04-07,1527,3,553
2021-04-08,1911,4,328
2021-04-09,2174,3,318
2021-04-10,3469,6,822
2021-04-11,3756,6,1053
2021-04-12,2999,6,636
2021-04-13,4157,14,1047
2021-04-14,4786,21,1189
2021-04-15,6133,24,755
2021-04-16,6253,13,1853
2021-04-17,7870,34,1804
2021-04-18,8690,27,3460
2021-04-19,7487,41,2619
2021-04-20,10455,51,3577
2021-04-21,12222,56,4774
2021-04-22,11489,59,5308
2021-04-23,12672,54,6067
2021-04-24,12359,77,6741
2021-04-25,12795,68,7533
2021-04-26,11801,67,9228
2021-04-27,12604,85,7904
2021-04-28,13374,84,8818
2021-04-29,13089,89,10926
2021-04-30,15853,80,11194
2021-05-01,13789,82,10905
2021-05-02,13534,97,11694
2021-05-03,11407,82,13603
2021-05-04,14794,105,11926
2021-05-05,14836,61,11726
2021-05-06,15126,90,13364
2021-05-07,13466,62,13489
2021-05-08,12948,76,14962
2021-05-09,11259,67,13364
2021-05-10,10174,75,15800
2021-05-11,10920,72,13852
2021-05-12,9863,74,12265
2021-05-13,7752,90,11008
2021-05-14,7494,77,14131
2021-05-15,7336,73,14340
2021-05-16,6894,89,14202
2021-05-17,5920,96,11216
2021-05-18,6286,111,11174
2021-05-19,6059,104,12043
2021-05-20,5871,98,9977
2021-05-21,5154,98,10151
2021-05-22,4375,103,8676
2021-05-23,4002,107,8111
2021-05-24,2844,93,5500
2021-05-25,3306,104,6015
2021-05-26,2603,99,6641
2021-05-27,2568,98,5015
2021-05-28,1785,61,5362
2021-05-29,1491,48,5168
2021-05-30,1475,52,4130
2021-05-31,1113,59,3196
2021-06-01,1174,59,3100
2021-06-02,1158,46,2772
2021-06-03,1106,28,2238
2021-06-04,991,23,2090
2021-06-05,1007,21,1667
2021-06-06,920,41,1799
2021-06-07,762,43,1196
2021-06-08,711,34,1010
2021-06-09,589,3971,-2837
2021-06-10,551,23,985
2021-06-11,566,14,1099
2021-06-12,432,18,1062
2021-06-13,487,8,868
2021-06-14,324,13,851
2021-06-15,410,9,813
2021-06-16,370,9,730
2021-06-17,385,4,568
2021-06-18,347,9,594
2021-06-19,349,7,494
2021-06-20,294,7,494
2021-06-21,245,7,410
2021-06-22,268,6,468
2021-06-23,298,6,398
2021-06-24,212,4,355
2021-06-25,207,3,365
2021-06-26,190,2,335
2021-06-27,185,1,292
2021-06-28,165,4,330
2021-06-29,190,1,330
2021-06-30,260,4,331
2021-07-01,187,4,224
2021-07-02,181,2,202
2021-07-03,136,5,284
2021-07-04,109,2,211
2021-07-05,76,5,202
2021-07-06,143,5,221
2021-07-07,104,1,142
2021-07-08,115,2,155
2021-07-09,95,0,217
2021-07-10,87,4,236
2021-07-11,136,0,157
2021-07-12,72,1,127
2021-07-13,102,0,108
2021-07-14,113,2,108
2021-07-15,125,4,110
2021-07-16,90,1,104
2021-07-17,79,1,105
2021-07-18,81,2,109
2021-07-19,54,1,98
2021-07-20,82,2,126
2021-07-21,88,3,129
2021-07-22,61,0,54
2021-07-23,85,0,100
2021-07-24,75,2,125
2021-07-25,81,2,107
2021-07-26,58,0,85
2021-07-27,68,0,59
2021-07-28,76,0,80
2021-07-29,46,3,42
2021-07-30,72,1,94
2021-07-31,44,0,45
2021-08-01,45,1,66
2021-08-02,37,0,71
2021-08-03,60,0,77
2021-08-04,46,2,62
2021-08-05,44,0,45
2021-08-06,55,0,63
2021-08-07,36,0,72
2021-08-08,34,0,45
2021-08-09,43,0,67
2021-08-10,44,0,49
2021-08-11,47,0,51
2021-08-12,43,0,47
2021-08-13,47,3,53
2021-08-14,39,0,52
2021-08-15,28,0,38
2021-08-16,14,0,42
2021-08-17,21,0,30
2021-08-18,16,0,32
2021-08-19,15,0,24
2021-08-20,11,0,21
2021-08-21,8,0,30
2021-08-22,20,0,26
2021-08-23,8,1,36
2021-08-24,9,0,19
2021-08-25,31,0,28
2021-08-26,15,0,13
2021-08-27,21,2,11
2021-08-28,11,1,13
2021-08-29,11,0,10
2021-08-30,6,0,13
2021-08-31,8,0,14
2021-09-01,10,0,24
2021-09-02,10,1,5
2021-09-03,6,0,16
2021-09-04,11,0,25
2021-09-05,8,1,8
2021-09-06,6,1,15
2021-09-07,6,0,6
2021-09-08,19,1,8
2021-09-09,10,1,2
2021-09-10,12,0,10
2021-09-11,14,0,12
2021-09-12,7,0,2
2021-09-13,6,0,10
2021-09-14,12,0,15
2021-09-15,7,0,15
2021-09-16,12,0,6
2021-09-17,7,0,14
2021-09-18,10,0,10
2021-09-19,13,1,7
2021-09-20,7,0,8
2021-09-21,6,0,15
2021-09-22,11,0,11
2021-09-23,4,1,7
2021-09-24,10,0,5
2021-09-25,5,0,1
2021-09-26,7,0,4
2021-09-27,3,0,14
2021-09-28,1,0,5
2021-09-29,4,0,2
2021-09-30,6,1,6
2021-10-01,3,0,15
2021-10-02,4,0,2
2021-10-03,3,0,9
2021-10-04,3,0,10
2021-10-05,2,0,4
2021-10-06,2,0,2
2021-10-07,4,0,1
2021-10-08,4,0,2
2021-10-09,4,0,1
2021-10-10,9,0,11
2021-10-11,2,0,1
2021-10-12,6,0,4
2021-10-13,4,0,6
2021-10-14,8,0,2
2021-10-15,5,0,1
2021-10-16,0,0,2
2021-10-17,5,0,1
2021-10-18,2,0,6
2021-10-19,5,0,7
2021-10-20,3,0,15
2021-10-21,6,0,6
2021-10-22,3,0,3
2021-10-23,9,0,3
2021-10-24,4,0,2
2021-10-25,2,0,4
2021-10-26,8,0,4
2021-10-27,5,0,4
2021-10-28,6,0,1
2021-10-29,6,0,7
2021-10-30,5,0,2
2021-10-31,8,0,9
