Date,Confirmed,Deceased,Recovered
2021-02-01,5,0,4
2021-02-02,2,0,0
2021-02-03,16,0,5
2021-02-04,4,0,6
2021-02-05,5,0,0
2021-02-06,22,0,5
2021-02-07,10,0,0
2021-02-08,2,0,11
2021-02-09,6,0,3
2021-02-10,2,0,3
2021-02-11,7,0,5
2021-02-12,1,0,13
2021-02-13,7,0,7
2021-02-14,6,0,9
2021-02-15,0,0,15
2021-02-16,1,2,16
2021-02-17,0,0,5
2021-02-18,1,1,6
2021-02-19,0,0,9
2021-02-20,0,0,2
2021-02-21,1,0,6
2021-02-22,0,0,1
2021-02-23,0,0,0
2021-02-24,0,0,4
2021-02-25,6,0,1
2021-02-26,0,0,4
2021-02-27,1,0,0
2021-02-28,1,0,3
2021-03-01,0,0,0
2021-03-02,0,0,0
2021-03-03,5,0,0
2021-03-04,5,0,2
2021-03-05,0,0,0
2021-03-06,1,0,1
2021-03-07,6,0,1
2021-03-08,0,0,1
2021-03-09,0,0,1
2021-03-10,0,0,8
2021-03-11,0,0,0
2021-03-12,4,0,3
2021-03-13,4,0,0
2021-03-14,0,0,0
2021-03-15,0,0,0
2021-03-16,0,0,0
2021-03-17,0,0,7
2021-03-18,0,0,0
2021-03-19,0,0,5
2021-03-20,0,0,0
2021-03-21,0,0,0
2021-03-22,0,0,0
2021-03-23,0,0,0
2021-03-24,1,0,1
2021-03-25,2,0,0
2021-03-26,1,0,0
2021-03-27,0,0,0
2021-03-28,1,0,1
2021-03-29,3,0,0
2021-03-30,0,0,0
2021-03-31,107,0,0
2021-04-01,5,0,0
2021-04-02,16,0,0
2021-04-03,1,0,0
2021-04-04,1,0,0
2021-04-05,2,0,0
2021-04-06,0,0,2
2021-04-07,11,0,2
2021-04-08,5,0,0
2021-04-09,7,0,4
2021-04-10,12,0,2
2021-04-11,5,2,2
2021-04-12,11,0,0
2021-04-13,11,0,3
2021-04-14,13,0,102
2021-04-15,42,0,3
2021-04-16,22,1,2
2021-04-17,32,0,0
2021-04-18,19,0,8
2021-04-19,13,0,0
2021-04-20,82,0,0
2021-04-21,97,0,4
2021-04-22,53,0,2
2021-04-23,89,0,1
2021-04-24,114,1,0
2021-04-25,180,3,15
2021-04-26,55,0,3
2021-04-27,207,0,16
2021-04-28,124,2,32
2021-04-29,181,0,29
2021-04-30,226,4,12
2021-05-01,158,3,44
2021-05-02,216,2,27
2021-05-03,101,6,30
2021-05-04,266,0,32
2021-05-05,287,3,33
2021-05-06,267,3,38
2021-05-07,309,1,112
2021-05-08,333,15,19
2021-05-09,237,3,128
2021-05-10,133,10,47
2021-05-11,269,6,45
2021-05-12,338,9,98
2021-05-13,366,12,91
2021-05-14,275,13,66
2021-05-15,304,6,53
2021-05-16,241,13,108
2021-05-17,273,7,104
2021-05-18,365,12,192
2021-05-19,244,6,215
2021-05-20,326,11,218
2021-05-21,309,13,225
2021-05-22,252,13,214
2021-05-23,223,14,137
2021-05-24,191,12,137
2021-05-25,276,18,161
2021-05-26,260,12,131
2021-05-27,228,11,195
2021-05-28,192,5,134
2021-05-29,156,7,156
2021-05-30,192,13,109
2021-05-31,117,0,215
2021-06-01,174,9,373
2021-06-02,218,27,94
2021-06-03,168,5,284
2021-06-04,147,12,148
2021-06-05,309,6,177
2021-06-06,77,4,160
2021-06-07,145,3,169
2021-06-08,133,3,153
2021-06-09,186,3,965
2021-06-10,113,6,117
2021-06-11,116,4,209
2021-06-12,96,3,235
2021-06-13,82,5,204
2021-06-14,109,3,405
2021-06-15,101,3,322
2021-06-16,111,2,374
2021-06-17,76,5,398
2021-06-18,56,1,362
2021-06-19,94,1,171
2021-06-20,57,1,143
2021-06-21,126,6,166
2021-06-22,64,2,146
2021-06-23,103,0,277
2021-06-24,88,2,155
2021-06-25,130,2,127
2021-06-26,91,6,106
2021-06-27,111,0,73
2021-06-28,56,6,175
2021-06-29,94,0,108
2021-06-30,128,2,165
2021-07-01,66,3,82
2021-07-02,77,0,116
2021-07-03,69,1,94
2021-07-04,68,0,86
2021-07-05,40,0,81
2021-07-06,60,4,113
2021-07-07,44,2,105
2021-07-08,64,0,125
2021-07-09,60,2,86
2021-07-10,111,0,111
2021-07-11,78,0,77
2021-07-12,76,4,83
2021-07-13,88,3,80
2021-07-14,109,2,49
2021-07-15,132,0,97
2021-07-16,95,3,61
2021-07-17,100,5,60
2021-07-18,106,4,56
2021-07-19,62,2,60
2021-07-20,94,2,72
2021-07-21,105,3,41
2021-07-22,81,1,60
2021-07-23,92,1,77
2021-07-24,124,1,59
2021-07-25,68,4,85
2021-07-26,54,3,78
2021-07-27,110,5,42
2021-07-28,114,2,75
2021-07-29,67,4,113
2021-07-30,60,5,75
2021-07-31,159,5,95
2021-08-01,73,4,51
2021-08-02,59,4,94
2021-08-03,68,3,99
2021-08-04,145,2,79
2021-08-05,118,2,87
2021-08-06,110,1,79
2021-08-07,106,1,75
2021-08-08,77,2,89
2021-08-09,81,0,60
2021-08-10,102,0,117
2021-08-11,64,6,78
2021-08-12,80,2,82
2021-08-13,81,1,81
2021-08-14,61,3,124
2021-08-15,54,4,102
2021-08-16,44,4,111
2021-08-17,79,2,137
2021-08-18,57,1,88
2021-08-19,59,0,89
2021-08-20,92,1,76
2021-08-21,72,0,108
2021-08-22,35,1,52
2021-08-23,33,0,87
2021-08-24,47,1,73
2021-08-25,49,1,62
2021-08-26,60,0,84
2021-08-27,63,2,78
2021-08-28,79,0,66
2021-08-29,52,148,64
2021-08-30,31,-145,70
2021-08-31,80,3,27
2021-09-01,74,0,76
2021-09-02,47,-10,66
2021-09-03,40,16,56
2021-09-04,58,0,58
2021-09-05,54,0,66
2021-09-06,32,5,44
2021-09-07,47,1,50
2021-09-08,50,2,48
2021-09-09,25,0,70
2021-09-10,45,0,48
2021-09-11,39,2,44
2021-09-12,36,3,51
2021-09-13,27,6,56
2021-09-14,37,1,43
2021-09-15,37,0,88
2021-09-16,32,2,43
2021-09-17,17,4,46
2021-09-18,60,1,37
2021-09-19,24,0,28
2021-09-20,43,1,55
2021-09-21,52,3,43
2021-09-22,31,1,35
2021-09-23,37,2,22
2021-09-24,58,1,45
2021-09-25,34,1,34
2021-09-26,31,0,48
2021-09-27,17,1,32
2021-09-28,28,1,51
2021-09-29,24,1,54
2021-09-30,25,0,28
2021-10-01,21,1,27
2021-10-02,30,0,23
2021-10-03,17,0,37
2021-10-04,10,0,26
2021-10-05,20,0,18
2021-10-06,31,1,32
2021-10-07,24,1,21
2021-10-08,13,1,34
2021-10-09,31,2,35
2021-10-10,8,0,25
2021-10-11,24,0,24
2021-10-12,19,2,28
2021-10-13,15,0,23
2021-10-14,9,0,17
2021-10-15,31,1,28
2021-10-16,24,0,14
2021-10-17,40,0,28
2021-10-18,16,1,9
2021-10-19,14,1,17
2021-10-20,18,0,9
2021-10-21,11,1,15
2021-10-22,19,1,21
2021-10-23,18,1,10
2021-10-24,5,0,12
2021-10-25,14,2,8
2021-10-26,21,0,39
2021-10-27,12,0,15
2021-10-28,13,3,22
2021-10-29,39,0,20
2021-10-30,20,0,19
2021-10-31,11,1,21
